V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,subject,time,y
1.097485715,-1.141677081,-0.608354671,-1.573669398,-1.07594495,-0.862037502,-0.630908944,-0.102650174,-0.530948301,0.931666524,1,59,0
0.933231493,-1.111543362,-0.882559594,-1.391330422,-1.072815951,-0.963897875,-0.633798487,-0.167894696,-0.783926623,0.854285016,1,60,0
0.770024611,-0.974167472,-0.738917313,-1.35581052,-1.125025544,-1.040356526,-0.757998755,-0.006142336,-0.555956909,0.634165006,1,61,0
0.888546144,-1.018775134,-0.682439822,-1.505572787,-1.213411681,-0.922170789,-0.642982902,-0.049348915,-0.501417085,0.991156848,1,62,0
0.917601379,-1.046917013,-0.8356773,-1.394119818,-1.097557267,-0.974681802,-0.505208516,-0.067069997,-0.583665556,0.774503984,1,63,0
0.92035962,-1.180166269,-0.905591277,-1.587089505,-0.947535419,-0.852186559,-0.385245497,-0.003680471,-0.578530971,0.782072465,1,64,0
0.724733737,-1.071065635,-0.905531672,-1.541458842,-0.934299809,-0.817304156,-0.643512891,-0.047778383,-0.32458295,0.904144368,1,65,0
0.981399172,-1.007775281,-0.742125181,-1.446212755,-1.068665964,-0.952587654,-0.568582443,-0.110901385,-0.481148752,0.945221711,1,66,0
0.93760127,-0.836960533,-0.672777049,-1.332496383,-0.999234271,-0.859483476,-0.405525631,-0.209616235,-0.32681297,0.858123788,1,67,0
0.881172172,-0.930793123,-0.673558196,-1.46300891,-1.105572785,-0.8745387,-0.411504477,0.046320223,-0.589088719,0.853600577,1,68,0
0.905724985,-0.872461085,-0.776207847,-1.544495625,-0.940797723,-1.052624095,-0.550902021,-0.016627398,-0.411444581,0.834276423,1,69,0
0.954555972,-0.988551858,-0.731227065,-1.351020449,-1.030109727,-0.757789791,-0.477309805,0.036533596,-0.756925092,0.886908765,1,70,0
1.061007861,-1.190801725,-0.703013143,-1.665772529,-0.992483544,-1.031675952,-0.699547957,-0.030823496,-0.458110644,0.678163579,1,71,0
0.804091206,-1.03618896,-0.662184379,-1.338253031,-1.012580365,-0.814679616,-0.543791164,0.04561089,-0.409456017,0.768326048,1,72,0
0.844302632,-1.176319333,-0.591600109,-1.560927784,-1.076896127,-0.894891821,-0.413373282,-0.058852293,-0.604536889,0.999391502,1,73,0
0.887237819,-1.035476467,-0.713167056,-1.460130438,-0.922776695,-1.001711004,-0.52214751,0.050643588,-0.522124216,0.848479099,1,74,0
0.975050051,-0.916856019,-0.750150487,-1.293282119,-0.873267485,-1.074855892,-0.382607957,-0.094907962,-0.619888,0.971354294,1,75,0
0.843528211,-0.808808856,-0.615688685,-1.462371728,-1.115288417,-0.828806227,-0.615968048,-0.036972319,-0.723165403,0.700818979,1,76,0
0.756584852,-0.883419115,-0.586680026,-1.522103576,-1.114405411,-1.024872311,-0.632497073,0.096575464,-0.517727983,0.821439875,1,77,0
1.016227655,-1.204834458,-0.813171328,-1.407348203,-1.143691945,-0.961190444,-0.449088972,0.050688324,-0.668577491,0.864051513,1,78,0
0.861802459,-1.037493873,-0.684376296,-1.354485855,-1.04832872,-1.145619964,-0.639682223,-0.045874273,-0.594161756,0.824224192,1,79,0
0.740006283,-1.006183925,-0.637723935,-1.1882781,-1.141787906,-1.043436334,-0.481838038,0.026039289,-0.578643005,0.827510509,1,80,0
1.13814224,-1.111407631,-0.669763232,-1.516902218,-0.998176994,-0.935075993,-0.521505102,0.10958146,-0.637254867,1.055348729,1,81,0
0.926441788,-0.993947542,-0.863809369,-1.372383828,-1.016677003,-0.935593365,-0.530069826,0.129337869,-0.687574696,0.944089772,1,82,0
0.987012575,-1.157471007,-0.6709312,-1.406665015,-0.846126509,-0.930934683,-0.600291383,-0.079123355,-0.676674205,0.928508668,1,83,0
0.897197218,-1.068788799,-0.989273082,-1.325063159,-1.009090444,-1.046204898,-0.528926245,0.129410428,-0.658848462,0.840139718,1,84,0
1.104023109,-0.998039927,-0.647228053,-1.355209055,-0.954867383,-0.838921279,-0.628382967,-0.101591343,-0.547634462,0.945628897,1,85,0
1.038346448,-0.97850414,-0.634033599,-1.478502291,-1.139463134,-0.93561686,-0.637518739,-0.019212581,-0.462623159,0.77140718,1,86,0
0.924137377,-0.880326866,-0.507643747,-1.504931096,-1.242770212,-1.075355404,-0.3601878,-0.292936255,-0.623491117,0.820616562,1,87,0
0.91685959,-0.937671963,-0.830887663,-1.406737379,-1.109242626,-1.191370823,-0.476961285,-0.079130326,-0.507829685,0.651532507,1,88,0
0.865521923,-0.966922158,-0.703840723,-1.470136211,-1.167459237,-0.86216602,-0.553906318,0.06070432,-0.710469546,0.69409451,1,89,0
0.768113914,-0.949885512,-0.918451355,-1.425715897,-0.881581273,-0.921839028,-0.505154346,-0.109211665,-0.494160697,0.987881415,1,90,0
-0.729106063,-0.980069171,-0.293049639,0.773000425,-0.001281186,-0.639412768,-0.760280061,-1.251340908,1.68838668,-0.065959419,2,1,0
-0.677920522,-0.878013215,-0.216953755,0.845073466,-0.006647139,-0.946272329,-0.869876861,-1.309899329,1.822121096,-0.0270911,2,2,0
-0.704113228,-0.846049057,-0.385303027,0.755661018,0.071059168,-0.58370021,-0.755230467,-1.172527508,1.824373586,-0.03319003,2,3,0
-0.799944237,-0.859669285,-0.320480053,0.745621827,-0.032917091,-0.78131251,-1.009300472,-1.167725304,1.599735897,0.01223098,2,4,0
-0.743502914,-0.824877909,-0.236794672,0.855130411,0.077063174,-0.877443871,-0.767527984,-1.311670387,1.866500857,-0.095661127,2,5,0
-0.81135021,-0.862505084,-0.312604837,0.929317329,-0.164171759,-0.82207127,-0.994610746,-1.151550667,1.652915256,-0.217067185,2,6,0
-0.567409251,-0.606847781,-0.266496917,0.92365712,-0.148377343,-0.635391793,-0.865844929,-1.00346556,1.704221627,0.052108466,2,7,1
-0.580033406,-0.779144996,-0.334131855,0.888805416,-0.101472356,-0.893757198,-0.823738536,-1.32247451,1.478057485,-0.083255047,2,8,0
-0.60922102,-0.908724185,-0.204782284,0.713056557,-0.04525909,-0.850018689,-0.629881797,-1.060193991,1.963171925,0.256047047,2,9,1
-0.621841144,-0.812661502,-0.24665532,0.764110087,-0.063074258,-0.745166173,-0.533643945,-1.227426426,1.68382194,0.080320678,2,10,1
-0.593749,-0.831007835,-0.383963894,0.991777844,-0.15167224,-0.752771311,-0.832294561,-1.37256628,1.854676982,0.003111491,2,11,0
-0.673486868,-0.788253962,-0.198557004,0.913395528,-0.020246613,-0.627944537,-0.575366512,-1.030924555,1.969814377,0.103054158,2,12,1
-0.8288851,-0.914521437,-0.193764877,0.782127759,-0.11546653,-0.735877709,-0.863273025,-0.981841674,1.847235206,-0.025474529,2,13,0
-0.7635929,-0.964023875,-0.405809008,0.745472321,-0.006699497,-0.768296686,-0.648322184,-1.012761906,1.552119249,-0.120308855,2,14,0
-0.50552805,-0.951273762,-0.424513568,1.076548162,0.097112975,-0.752574773,-0.663154561,-1.236496042,1.823787007,0.155068233,2,15,1
-0.78462836,-0.793226457,-0.242973849,0.93485825,0.187913775,-0.582246956,-0.707485489,-1.094960736,1.818392311,0.058846315,2,16,1
-0.774048298,-0.828896224,-0.308239632,0.876652413,-0.138706748,-0.797164685,-1.007553677,-1.374399302,1.826197665,-0.026361743,2,17,0
-0.771170686,-0.804255465,-0.116150862,0.936393028,0.322611145,-0.645509803,-0.750411814,-1.257755635,1.878829555,0.180245011,2,18,1
-0.809773603,-0.836291146,-0.255809916,0.664163853,-0.132018484,-0.742091261,-0.664558974,-1.144642686,1.629987894,-0.182188996,2,19,0
-0.866317845,-0.910170763,-0.281908997,0.967844195,-0.027854116,-0.868728973,-0.858880404,-1.141468227,1.824811617,-0.019728719,2,20,0
-0.661727934,-0.874678874,-0.3989456,0.798834086,-0.011104561,-0.735822301,-0.918692121,-1.104015457,1.735402043,-0.131921017,2,21,0
-0.767284003,-0.930212222,-0.34621616,0.880209128,0.025960985,-0.75181372,-0.748554347,-1.143299808,1.709569302,0.062079232,2,22,0
-0.733173318,-0.692140932,-0.206810342,0.859351205,0.048493582,-0.505167358,-0.768374892,-1.123444544,1.794637334,0.021721574,2,23,1
-0.759775798,-0.825968872,-0.226687249,0.78645341,0.010096831,-0.662393465,-0.783626905,-1.043793653,1.843316367,0.043732078,2,24,1
-0.840884642,-0.888295979,-0.248793923,0.743638219,0.103711737,-0.910754795,-0.719633371,-1.309067325,1.724531075,0.005092151,2,25,0
-0.593398289,-0.672608764,-0.328257286,0.903714906,0.022962272,-0.793130813,-0.81444723,-1.385109681,1.880702642,0.004897884,2,26,1
-0.810643884,-0.694141473,-0.351782517,0.910161219,0.046417995,-0.606107402,-0.646673169,-1.082719,1.85406197,0.04578422,2,27,1
-0.860214194,-0.889982659,-0.296905315,0.746262862,-0.192140685,-0.77476911,-0.890315324,-0.997575129,1.821205554,-0.175463392,2,28,0
-0.620378624,-0.833971166,-0.215510934,0.899051328,-0.037488623,-0.783908246,-0.784782829,-1.186550107,1.765690525,0.208445004,2,29,1
-0.733449438,-0.729428429,-0.342716465,0.689212628,-0.113386883,-0.88286953,-0.903111364,-1.268479608,1.776220418,-0.048077102,2,30,0
-0.732640114,-0.87414279,-0.213708402,0.819558445,-0.091760875,-0.608051026,-0.707616678,-1.173617599,1.56322871,0.099723686,2,31,0
-0.751843908,-0.902797975,-0.320290291,0.845410888,-0.032766131,-0.667724505,-0.829493486,-1.258991091,1.694956918,-0.094034385,2,32,0
-0.649218236,-0.593443053,-0.355434676,0.956720515,0.277695868,-0.712975328,-0.761575789,-1.095312872,1.700084037,-0.103266347,2,33,1
-0.813895115,-0.797450898,-0.451802265,0.763703647,-0.074556168,-0.725897996,-0.761651713,-1.053555126,1.634390446,0.09694435,2,34,0
-0.760496707,-0.829026718,0.003850662,0.970219406,-0.095973326,-0.832742594,-0.626619389,-1.263227644,1.948949571,-0.031308071,2,35,1
-0.673041418,-0.831037545,-0.320781215,0.762340773,0.106117615,-0.725280763,-0.764355995,-0.949603356,1.753614637,0.018351272,2,36,0
-0.929399381,-0.911695848,-0.454602951,0.573116317,0.287403338,-0.741215941,-0.857028123,-1.353525067,1.599962136,-0.249686475,2,37,0
-0.518349267,-0.771571017,-0.311967758,0.947563951,0.018044375,-0.491646564,-0.826950319,-0.975262494,1.890428379,0.039952381,2,38,1
-0.627112771,-0.823166567,-0.380340718,0.896101499,0.103687376,-0.393458564,-0.82159793,-1.278148564,1.847131423,0.130546979,2,39,1
-0.728842865,-0.712147001,-0.170810621,0.987414616,0.132099104,-0.681677543,-0.638718726,-1.065908708,1.87558817,0.085338086,2,40,1
-0.794730934,-0.717539819,-0.23996996,0.968444136,0.062710991,-0.682722342,-0.60201345,-1.018315701,1.627465391,0.034386816,2,41,1
-0.556543214,-0.532129752,-0.186267033,1.118717492,0.089825991,-0.649323855,-0.725336398,-1.022109967,1.555407695,0.078333416,2,42,1
-0.722232162,-0.784707705,-0.407761384,0.739855717,0.079168087,-0.711004183,-0.749480746,-1.245338187,1.721443437,-0.113545656,2,43,0
-0.729893207,-0.846922693,-0.293489712,0.723372949,-0.145583072,-0.732357587,-0.819789737,-1.202046844,1.686850731,0.018895046,2,44,0
-0.920619835,-0.824564521,-0.176623607,0.890462574,-0.164854423,-0.72838844,-0.833666986,-1.254472946,1.798096756,-0.153313154,2,45,0
-0.671075866,-0.874100123,-0.30276445,1.015791918,0.291283088,-0.543712315,-0.670574974,-1.131667044,1.939078765,-0.029057526,2,46,1
-0.707679934,-0.758794805,-0.225637696,0.976632478,0.064210209,-0.640343883,-0.661785836,-1.242240491,1.942089395,0.017929701,2,47,1
-0.777741006,-0.972822423,-0.251832312,0.835850676,-0.15571898,-0.663410932,-0.631577105,-1.333615055,1.818531869,0.026806264,2,48,0
-0.731610801,-0.656950148,-0.300150926,0.825539995,0.031596582,-0.386216446,-0.7216833,-1.079932377,1.844655003,0.204383459,2,49,1
-0.592193213,-0.830165714,-0.359617843,0.931176462,0.020217272,-0.500116224,-0.787349104,-0.955541497,1.86867476,0.093480734,2,50,1
-0.782598071,-0.769488187,-0.366968231,1.051430232,0.032151431,-0.552557435,-0.697551638,-1.147183458,1.837808628,0.126024715,2,51,1
-0.566119647,-0.822899245,-0.021956337,0.877220344,0.294014337,-0.70241288,-0.729640276,-1.041966369,1.696992787,0.176146833,2,52,1
-0.683025314,-0.782695665,-0.353638975,0.709105263,0.246236173,-0.640428406,-0.683079812,-1.069355715,1.839961704,0.170168858,2,53,1
-0.722999724,-0.811434159,-0.348235564,0.778989167,0.180734139,-0.815885897,-0.943000907,-1.257041709,1.68425387,-0.062302793,2,54,0
-0.654895807,-0.893326877,-0.29217648,0.733120956,-0.106740687,-0.790881484,-0.829722217,-1.110616418,1.866127292,0.066279338,2,55,0
-0.834481403,-0.855775913,-0.401070753,0.845989265,-0.063511457,-0.871858683,-0.750263936,-1.238204934,1.722431564,0.012186604,2,56,0
-0.613163789,-0.809010762,-0.035402146,1.112909856,0.122560735,-0.783793356,-0.72182931,-0.979209125,1.809827115,0.064720963,2,57,1
-0.831297188,-0.983263108,-0.312315808,0.82302432,-0.050803536,-0.861466,-0.6621236,-1.30560048,1.847390563,-0.161692035,2,58,0
-0.768435591,-0.975010894,-0.238253654,0.967400728,-0.031165607,-0.56011203,-0.7621663,-1.390320431,1.797087508,-0.051088693,2,59,0
-0.870873725,-0.970872491,-0.363390013,0.95952008,0.046433257,-0.900053456,-0.814362117,-1.263793532,1.897914752,-0.024145398,2,60,0
-0.57537983,-0.891115445,-0.275400034,0.706575227,0.221822151,-0.781113912,-0.802802459,-1.029670108,1.76252546,0.143052506,2,61,1
-0.525403846,-0.802226532,-0.1713478,0.836356209,0.073323572,-0.721411852,-0.745165353,-1.171224079,1.819058454,0.043527254,2,62,1
-0.777767179,-0.68841989,-0.080048173,0.953260727,0.18383354,-0.505405047,-0.654238043,-0.930964641,1.805652159,0.183503294,2,63,1
-0.70538165,-0.726049666,-0.236587991,0.804988317,-0.090810704,-0.672850574,-0.752269029,-1.028528634,1.676791332,-0.081348272,2,64,0
-0.835977436,-0.776817167,-0.23534709,0.776442359,0.101495067,-0.699385186,-0.783139888,-1.198297038,1.612890069,-0.007312748,2,65,0
-0.692649287,-0.705227064,-0.385807677,0.913421312,0.029745771,-0.72319582,-0.853040677,-1.135005937,1.786755819,-0.102868695,2,66,1
-0.607267274,-0.806357502,-0.191599388,0.895231587,0.044845712,-0.547845338,-0.680553829,-1.169994519,2.066922616,0.012836106,2,67,1
-0.542020177,-0.812057833,-0.274316117,0.680117085,0.116296694,-0.633204339,-0.735809406,-1.119064386,1.884984402,0.073429643,2,68,1
-0.670339216,-0.718746194,-0.165356927,0.935416118,0.252626459,-0.739491189,-0.792882152,-1.276339256,1.803136433,-0.035514057,2,69,1
-0.54326188,-0.785702833,-0.266827372,1.008858608,0.182951836,-0.756871107,-0.724839601,-1.367495502,1.841551465,0.16644005,2,70,1
-0.756321445,-0.818991279,-0.407017223,0.879490915,0.06070197,-0.600225876,-0.864090485,-1.090259008,1.511000085,-0.028099653,2,71,0
-0.656747824,-0.877781081,-0.161793695,0.582934656,0.251928255,-0.783442274,-0.77039797,-1.163523702,1.979176294,0.034265529,2,72,1
-0.799174561,-0.96836984,-0.332676048,0.653988625,-0.044020716,-0.810099946,-0.674509759,-1.179403352,1.591588552,-0.114954363,2,73,0
-0.754805777,-0.709388458,-0.259982214,1.106022118,0.095840486,-0.548918625,-0.837295499,-1.140025706,2.025669673,0.083886875,2,74,1
-0.658154693,-0.888576992,-0.216454578,0.865081237,0.113858294,-0.599645209,-0.69879668,-1.316649111,1.729500086,0.075406481,2,75,1
-0.602474775,-0.855248477,-0.289689058,0.692468811,-0.131727079,-0.736062004,-0.707627076,-1.256216021,1.818335603,-0.0917374,2,76,0
-0.664381411,-0.704170293,-0.431611021,0.86495395,0.028856256,-0.56428558,-0.594744941,-0.964138335,1.765770934,0.024864121,2,77,1
-0.703750453,-0.883459492,-0.206512835,0.811357117,0.035765199,-0.619205457,-0.888123904,-1.201319799,1.788445045,0.217258277,2,78,1
-0.673743035,-0.980156525,-0.251280907,0.903608172,-0.006281117,-0.709462765,-0.619340575,-1.072829443,1.664074276,-0.104412214,2,79,1
-0.79334443,-0.850827951,-0.372133505,0.902757223,-0.213636615,-0.913535898,-0.920886185,-1.05275309,1.738010226,-0.089556212,2,80,0
-0.647510701,-0.693177003,-0.100973109,1.045469172,-0.145632632,-0.661826053,-0.835957853,-1.183658547,1.682663737,0.055714333,2,81,1
-0.652862594,-0.773894402,-0.197251705,0.698808295,0.072195707,-0.874572272,-0.948280015,-1.178731971,1.684409126,-0.075455478,2,82,0
-0.738679768,-0.905400778,-0.427637809,0.739180372,-0.083227455,-0.881364466,-0.928000891,-1.159735481,1.662274507,0.027869219,2,83,0
-0.852259887,-0.98587178,-0.529205153,0.756098888,-0.009599907,-0.84749686,-0.939352153,-1.320988473,1.763950304,0.070640305,2,84,0
-0.682560332,-0.903687634,-0.223481255,0.764958191,0.000421493,-0.708978815,-0.626363584,-1.240392161,1.758132865,-0.016308107,2,85,0
-0.736114894,-0.82229855,-0.203859987,0.775670511,0.046168807,-0.643863405,-0.82706031,-1.135531358,1.812788976,-0.12704303,2,86,1
-0.752431888,-0.712840604,-0.223240019,0.808077413,0.046850435,-0.684933373,-0.653631346,-1.09174511,1.963956662,-0.032876905,2,87,1
-0.67618398,-0.747812337,-0.180163966,0.964151626,0.145870883,-0.650882997,-0.674906884,-1.140388077,1.911893029,0.268593146,2,88,1
-0.707586069,-0.767409283,-0.110262039,0.965459763,0.131082133,-0.520297473,-0.874291515,-1.102417679,1.627470576,0.075918522,2,89,1
-0.672498755,-0.761307658,-0.188037431,0.894652831,-0.024198978,-0.715080254,-0.621881069,-1.079001453,1.766760603,0.047329934,2,90,1
-2.292289844,1.610987825,-2.113664117,-0.243409168,0.462092186,-0.18563132,-1.097441136,-0.981131624,0.454557413,-0.640415658,3,1,0
-2.37078628,1.357751127,-2.019472588,0.053716552,0.475896752,-0.235914658,-1.132810611,-0.820727809,0.364766703,-0.604161726,3,2,0
-2.430180086,1.548134235,-2.105855447,-0.20953409,0.492736085,-0.368677606,-1.005322094,-0.932072625,0.312224121,-0.718340626,3,3,0
-2.320206421,1.470727497,-1.995406628,-0.047136896,0.394983728,-0.219511168,-1.01804599,-0.987308993,0.306947904,-0.580051025,3,4,0
-2.398588694,1.468269537,-2.005084913,-0.019344589,0.34799176,-0.124752411,-1.169094772,-0.93630728,0.267808361,-0.578672296,3,5,0
-2.460164531,1.362893425,-1.893523856,-0.090810736,0.477913251,-0.062804024,-1.028103692,-0.858417797,0.391677026,-0.549715586,3,6,0
-2.412130677,1.395048491,-2.070009653,0.052786859,0.718896129,-0.161315746,-0.997577619,-1.025925114,0.266825234,-0.537028404,3,7,0
-2.411331102,1.63508517,-1.919360161,0.004549523,0.342883695,-0.304036272,-1.073582642,-0.923664692,0.29031782,-0.74430834,3,8,0
-2.505677593,1.168759519,-1.759293509,0.035514051,0.351594643,-0.213161131,-1.139506583,-0.688301607,0.230113353,-0.627110833,3,9,0
-2.465821574,1.590122816,-1.925426905,-0.083771485,0.51387122,-0.416451768,-1.242020249,-0.912306404,0.230431347,-0.692647868,3,10,0
